,Erro Aceleracao x,Erro Aceleracao y,Erro Velocidade x,Erro Velocidade y,Erro Posicao x,Erro Posicao y,Tempo
24,0.0,0.0,1.5987211554602254e-14,0.0,0.0035999999999982712,0.009599999999999886,0.24
25,0.0,0.0,1.5987211554602254e-14,0.0,0.0037499999999979217,0.009999999999999898,0.25
26,0.0,0.0,1.4210854715202004e-14,0.0,0.003899999999998016,0.01039999999999991,0.26
27,0.0,0.0,1.5987211554602254e-14,0.0,0.004049999999998111,0.01079999999999992,0.27
28,0.0,0.0,1.7763568394002505e-14,0.0,0.004199999999997761,0.011199999999999877,0.28
29,0.0,0.0,1.7763568394002505e-14,0.0,0.004349999999997856,0.011599999999999833,0.29
30,0.0,0.0,1.9539925233402755e-14,0.0,0.004499999999996618,0.011999999999999844,0.3
31,0.0,0.0,1.9539925233402755e-14,0.0,0.004649999999996712,0.012399999999999689,0.31
32,0.0,0.0,1.9539925233402755e-14,0.0,0.004799999999996807,0.012799999999999812,0.32
33,0.0,0.0,1.9539925233402755e-14,0.0,0.004949999999996901,0.013199999999999767,0.33
34,0.0,0.0,2.3092638912203256e-14,0.0,0.005099999999996996,0.013599999999999668,0.34
35,0.0,0.0,2.4868995751603507e-14,0.0,0.005249999999996646,0.013999999999999735,0.35000000000000003
36,0.0,0.0,2.3092638912203256e-14,0.0,0.005399999999996297,0.014399999999999746,0.36
37,0.0,0.0,2.6645352591003757e-14,0.0,0.005549999999996391,0.014799999999999702,0.37
38,0.0,0.0,2.4868995751603507e-14,0.0,0.005699999999996042,0.015199999999999658,0.38
39,0.0,0.0,2.4868995751603507e-14,0.0,0.005849999999995692,0.015599999999999614,0.39
40,0.0,0.0,2.842170943040401e-14,0.0,0.0059999999999957865,0.01599999999999968,0.4
41,0.0,0.0,2.6645352591003757e-14,0.0,0.006149999999995437,0.016399999999999637,0.41
42,0.0,0.0,2.842170943040401e-14,0.0,0.006299999999995531,0.016799999999999704,0.42
43,0.0,0.0,2.842170943040401e-14,0.0,0.006449999999994738,0.01719999999999966,0.43
44,0.0,0.0,2.842170943040401e-14,0.0,0.006599999999995276,0.017599999999999616,0.44
45,0.0,0.0,3.019806626980426e-14,0.0,0.006749999999995815,0.017999999999999572,0.45
46,0.0,0.0,3.019806626980426e-14,0.0,0.006899999999993689,0.018399999999999528,0.46
47,0.0,0.0,3.019806626980426e-14,0.0,0.007049999999993339,0.018799999999999484,0.47
48,0.0,0.0,3.019806626980426e-14,0.0,0.00719999999999299,0.01919999999999933,0.48
49,0.0,0.0,3.197442310920451e-14,0.0,0.0073499999999944166,0.019599999999999396,0.49
50,0.0,0.0,3.197442310920451e-14,0.0,0.007499999999993179,0.019999999999999574,0.5
51,0.0,0.0,3.375077994860476e-14,0.0,0.007649999999992829,0.02039999999999953,0.51
52,0.0,0.0,3.197442310920451e-14,0.0,0.00779999999999248,0.020799999999999486,0.52
53,0.0,0.0,3.375077994860476e-14,0.0,0.007949999999993018,0.02119999999999944,0.53
54,0.0,0.0,3.552713678800501e-14,0.0,0.008099999999992669,0.021599999999999397,0.54
55,0.0,0.0,3.552713678800501e-14,0.0,0.008249999999989654,0.021999999999999797,0.55
56,0.0,0.0,3.730349362740526e-14,0.0,0.008399999999990193,0.02239999999999931,0.56
57,0.0,0.0,3.730349362740526e-14,0.0,0.008549999999990732,0.02279999999999971,0.5700000000000001
58,0.0,0.0,3.730349362740526e-14,0.0,0.008699999999989494,0.02319999999999922,0.58
59,0.0,0.0,3.907985046680551e-14,0.0,0.008849999999990033,0.0235999999999994,0.59
60,0.0,0.0,3.730349362740526e-14,0.0,0.008999999999989683,0.023999999999999355,0.6
61,0.0,0.0,4.085620730620576e-14,0.0,0.009149999999988445,0.02439999999999931,0.61
62,0.0,0.0,4.085620730620576e-14,0.0,0.009299999999988984,0.024799999999999267,0.62
63,0.0,0.0,4.085620730620576e-14,0.0,0.009449999999989522,0.025199999999999223,0.63
64,0.0,0.0,4.263256414560601e-14,0.0,0.009599999999989173,0.025599999999998735,0.64
65,0.0,0.0,4.440892098500626e-14,0.0,0.009749999999987935,0.02599999999999869,0.65
66,0.0,0.0,4.263256414560601e-14,0.0,0.009899999999988474,0.026399999999998647,0.66
67,0.0,0.0,4.529709940470639e-14,0.0,0.010049999999986348,0.026799999999998825,0.67
68,0.0,0.0,4.3520742565306136e-14,0.0,0.010199999999985998,0.02719999999999878,0.68
69,0.0,0.0,4.263256414560601e-14,0.0,0.010349999999985648,0.02759999999999918,0.6900000000000001
70,0.0,0.0,4.1744385725905886e-14,0.0,0.01049999999998441,0.027999999999998693,0.7000000000000001
71,0.0,0.0,4.1744385725905886e-14,0.0,0.01064999999998495,0.028399999999999093,0.71
72,0.0,0.0,4.1744385725905886e-14,0.0,0.0107999999999846,0.02879999999999816,0.72
73,0.0,0.0,4.085620730620576e-14,0.0,0.010949999999986026,0.029199999999999005,0.73
74,0.0,0.0,4.1744385725905886e-14,0.0,0.0110999999999839,0.029599999999998516,0.74
75,0.0,0.0,4.3520742565306136e-14,0.0,0.011249999999985327,0.029999999999998916,0.75
76,0.0,0.0,4.1744385725905886e-14,0.0,0.01139999999998409,0.03039999999999843,0.76
77,0.0,0.0,3.9968028886505635e-14,0.0,0.01154999999998374,0.03079999999999794,0.77
78,0.0,0.0,4.1744385725905886e-14,0.0,0.01169999999998339,0.031199999999998784,0.78
79,0.0,0.0,3.9968028886505635e-14,0.0,0.01184999999998304,0.031599999999999184,0.79
80,0.0,0.0,4.085620730620576e-14,0.0,0.011999999999982691,0.03199999999999914,0.8
81,0.0,0.0,3.9968028886505635e-14,0.0,0.012149999999982342,0.032399999999999096,0.81
82,0.0,0.0,3.9968028886505635e-14,0.0,0.012299999999981104,0.03279999999999861,0.8200000000000001
83,0.0,0.0,3.907985046680551e-14,0.0,0.012449999999980754,0.033199999999998564,0.8300000000000001
84,0.0,0.0,3.8191672047105385e-14,0.0,0.012599999999980405,0.03359999999999763,0.84
85,0.0,0.0,3.907985046680551e-14,0.0,0.012749999999980943,0.03399999999999759,0.85
86,0.0,0.0,3.9968028886505635e-14,0.0,0.012899999999980594,0.034399999999997544,0.86
87,0.0,0.0,3.8191672047105385e-14,0.0,0.01304999999998202,0.034799999999997944,0.87
88,0.0,0.0,3.8191672047105385e-14,0.0,0.013199999999980783,0.0351999999999979,0.88
89,0.0,0.0,3.8191672047105385e-14,0.0,0.013349999999979545,0.0355999999999983,0.89
90,0.0,0.0,3.730349362740526e-14,0.0,0.013499999999980083,0.035999999999998256,0.9
91,0.0,0.0,3.8191672047105385e-14,0.0,0.013649999999978846,0.036399999999998656,0.91
92,0.0,0.0,3.8191672047105385e-14,0.0,0.013799999999980272,0.03679999999999817,0.92
93,0.0,0.0,3.8191672047105385e-14,0.0,0.013949999999977258,0.03719999999999812,0.93
94,0.0,0.0,3.6415315207705135e-14,0.0,0.014099999999977797,0.03759999999999808,0.94
95,0.0,0.0,3.6415315207705135e-14,0.0,0.014249999999979224,0.037999999999998035,0.95
96,0.0,0.0,3.730349362740526e-14,0.0,0.014399999999977098,0.03839999999999755,0.96
97,0.0,0.0,3.730349362740526e-14,0.0,0.014549999999976748,0.0387999999999975,0.97
98,0.0,0.0,3.6415315207705135e-14,0.0,0.014699999999976399,0.03919999999999835,0.98
99,0.0,0.0,3.730349362740526e-14,0.0,0.014849999999976049,0.0395999999999983,0.99
100,0.0,0.0,3.730349362740526e-14,0.0,0.014999999999977476,0.03999999999999826,1.0
101,0.0,0.0,3.552713678800501e-14,0.0,0.01514999999997535,0.040399999999998215,1.01
102,0.0,0.0,3.4638958368304884e-14,0.0,0.015299999999975,0.04079999999999817,1.02
103,0.0,0.0,3.4638958368304884e-14,0.0,0.015449999999976427,0.041199999999994574,1.03
104,0.0,0.0,3.4638958368304884e-14,0.0,0.015599999999976077,0.04159999999999542,1.04
105,0.0,0.0,3.4638958368304884e-14,0.0,0.015749999999977504,0.041999999999995374,1.05
106,0.0,0.0,3.4638958368304884e-14,0.0,0.015899999999973602,0.04239999999999622,1.06
107,0.0,0.0,3.4638958368304884e-14,0.0,0.016049999999973252,0.042799999999996174,1.07
108,0.0,0.0,3.375077994860476e-14,0.0,0.016199999999972903,0.04319999999999613,1.08
109,0.0,0.0,3.4638958368304884e-14,0.0,0.01634999999997433,0.043599999999996086,1.09
110,0.0,0.0,3.375077994860476e-14,0.0,0.01649999999997398,0.04399999999999604,1.1
111,0.0,0.0,3.375077994860476e-14,0.0,0.01664999999997363,0.044399999999996,1.11
112,0.0,0.0,3.2862601528904634e-14,0.0,0.016799999999976833,0.044799999999995954,1.12
113,0.0,0.0,3.375077994860476e-14,0.0,0.01694999999997293,0.04519999999999591,1.13
114,0.0,0.0,3.197442310920451e-14,0.0,0.01709999999997258,0.0455999999999932,1.14
115,0.0,0.0,3.197442310920451e-14,0.0,0.01724999999997401,0.04599999999999582,1.15
116,0.0,0.0,3.197442310920451e-14,0.0,0.017399999999970106,0.046399999999994,1.16
117,0.0,0.0,3.197442310920451e-14,0.0,0.017549999999969756,0.04679999999999396,1.17
118,0.0,0.0,3.108624468950438e-14,0.0,0.017699999999969407,0.0471999999999948,1.18
119,0.0,0.0,3.108624468950438e-14,0.0,0.017849999999970834,0.04759999999999387,1.19
120,0.0,0.0,3.108624468950438e-14,0.0,0.017999999999975813,0.047999999999993825,1.2
121,0.0,0.0,3.108624468950438e-14,0.0,0.01814999999997191,0.04839999999999378,1.21
122,0.0,0.0,3.019806626980426e-14,0.0,0.018299999999969785,0.04879999999999374,1.22
123,0.0,0.0,2.930988785010413e-14,0.0,0.018449999999969435,0.04919999999999369,1.23
124,0.0,0.0,3.019806626980426e-14,0.0,0.018599999999969086,0.04959999999999365,1.24
125,0.0,0.0,3.108624468950438e-14,0.0,0.01874999999996696,0.04999999999999449,1.25
126,0.0,0.0,2.930988785010413e-14,0.0,0.018899999999968387,0.05039999999999356,1.26
127,0.0,0.0,2.930988785010413e-14,0.0,0.01904999999997159,0.050799999999994405,1.27
128,0.0,0.0,3.019806626980426e-14,0.0,0.01919999999997124,0.05119999999999525,1.28
129,0.0,0.0,2.930988785010413e-14,0.0,0.019349999999969114,0.051599999999995205,1.29
130,0.0,0.0,2.842170943040401e-14,0.0,0.019499999999966988,0.05199999999999427,1.3
131,0.0,0.0,2.842170943040401e-14,0.0,0.01964999999996664,0.05239999999999423,1.31
132,0.0,0.0,2.842170943040401e-14,0.0,0.01979999999996984,0.0527999999999933,1.32
133,0.0,0.0,2.7533531010703882e-14,0.0,0.01994999999996594,0.05319999999999414,1.33
134,0.0,0.0,2.7533531010703882e-14,0.0,0.020099999999967366,0.05359999999999321,1.34
135,0.0,0.0,2.7533531010703882e-14,0.0,0.020249999999968793,0.0539999999999905,1.35
136,0.0,0.0,2.7533531010703882e-14,0.0,0.020399999999968443,0.05439999999999312,1.36
137,0.0,0.0,2.6645352591003757e-14,0.0,0.020549999999966317,0.05479999999999219,1.37
138,0.0,0.0,2.5757174171303632e-14,0.0,0.020699999999965968,0.055199999999991256,1.38
139,0.0,0.0,2.7533531010703882e-14,0.0,0.020849999999965618,0.05559999999999121,1.39
140,0.0,0.0,2.5757174171303632e-14,0.0,0.02099999999996527,0.05599999999999117,1.4
141,0.0,0.0,2.6645352591003757e-14,0.0,0.021149999999966695,0.0563999999999929,1.41
142,0.0,0.0,2.4868995751603507e-14,0.0,0.021299999999966346,0.05679999999999197,1.42
143,0.0,0.0,2.5757174171303632e-14,0.0,0.021449999999967773,0.05719999999999281,1.43
144,0.0,0.0,2.4868995751603507e-14,0.0,0.0215999999999692,0.057599999999990104,1.44
145,0.0,0.0,2.4868995751603507e-14,0.0,0.021749999999967073,0.05799999999999095,1.45
146,0.0,0.0,2.4868995751603507e-14,0.0,0.021899999999966724,0.058399999999990015,1.46
147,0.0,0.0,2.4868995751603507e-14,0.0,0.022049999999966374,0.05879999999998908,1.47
148,0.0,0.0,2.398081733190338e-14,0.0,0.0221999999999678,0.05919999999998815,1.48
149,0.0,0.0,2.398081733190338e-14,0.0,0.022349999999965675,0.05959999999999077,1.49
150,0.0,0.0,2.4868995751603507e-14,0.0,0.022499999999967102,0.05999999999998806,1.5
151,0.0,0.0,2.3092638912203256e-14,0.0,0.02264999999996853,0.06039999999998713,1.51
152,0.0,0.0,2.398081733190338e-14,0.0,0.022799999999966403,0.06079999999998975,1.52
153,0.0,0.0,2.398081733190338e-14,0.0,0.022949999999966053,0.061199999999990595,1.53
154,0.0,0.0,2.3092638912203256e-14,0.0,0.023099999999965704,0.06159999999998966,1.54
155,0.0,0.0,2.398081733190338e-14,0.0,0.02324999999996713,0.06199999999999051,1.55
156,0.0,0.0,2.3092638912203256e-14,0.0,0.023399999999968557,0.0623999999999878,1.56
157,0.0,0.0,2.3092638912203256e-14,0.0,0.023549999999961102,0.06279999999998687,1.57
158,0.0,0.0,2.220446049250313e-14,0.0,0.023699999999960752,0.06319999999998771,1.58
159,0.0,0.0,2.1316282072803006e-14,0.0,0.02384999999996218,0.06359999999998855,1.59
160,0.0,0.0,2.220446049250313e-14,0.0,0.02399999999996183,0.0639999999999894,1.6
161,0.0,0.0,2.3092638912203256e-14,0.0,0.024149999999963256,0.06439999999999024,1.61
162,0.0,0.0,2.220446049250313e-14,0.0,0.024299999999962907,0.06479999999998931,1.62
163,0.0,0.0,2.220446049250313e-14,0.0,0.02444999999996078,0.06519999999998838,1.63
164,0.0,0.0,2.220446049250313e-14,0.0,0.024599999999962208,0.06559999999998922,1.64
165,0.0,0.0,2.220446049250313e-14,0.0,0.024749999999961858,0.06599999999998829,1.65
166,0.0,0.0,2.042810365310288e-14,0.0,0.02489999999996151,0.06639999999998736,1.66
167,0.0,0.0,2.042810365310288e-14,0.0,0.025049999999962935,0.06679999999998643,1.67
168,0.0,0.0,2.1316282072803006e-14,0.0,0.025199999999959033,0.06719999999998905,1.68
169,0.0,0.0,2.042810365310288e-14,0.0,0.02534999999996046,0.06759999999998811,1.69
170,0.0,0.0,2.042810365310288e-14,0.0,0.025499999999958334,0.0679999999999854,1.7
171,0.0,0.0,2.1316282072803006e-14,0.0,0.02564999999995976,0.06839999999998803,1.71
172,0.0,0.0,2.1316282072803006e-14,0.0,0.025799999999961187,0.06879999999998887,1.72
173,0.0,0.0,2.042810365310288e-14,0.0,0.02594999999995906,0.06919999999998794,1.73
174,0.0,0.0,1.865174681370263e-14,0.0,0.026099999999958712,0.06959999999998878,1.74
175,0.0,0.0,1.865174681370263e-14,0.0,0.026249999999961915,0.06999999999998607,1.75
176,0.0,0.0,1.865174681370263e-14,0.0,0.02639999999995979,0.07039999999998514,1.76
177,0.0,0.0,1.865174681370263e-14,0.0,0.026549999999961216,0.07079999999998599,1.77
178,0.0,0.0,1.7763568394002505e-14,0.0,0.026699999999960866,0.07119999999998683,1.78
179,0.0,0.0,1.7763568394002505e-14,0.0,0.026849999999960517,0.07159999999998767,1.79
180,0.0,0.0,1.7763568394002505e-14,0.0,0.026999999999961943,0.07199999999998852,1.8
181,0.0,0.0,1.7763568394002505e-14,0.0,0.02714999999996337,0.07239999999998759,1.81
182,0.0,0.0,1.687538997430238e-14,0.0,0.027299999999955915,0.07279999999998843,1.82
183,0.0,0.0,1.5987211554602254e-14,0.0,0.02744999999996267,0.0731999999999875,1.83
184,0.0,0.0,1.687538997430238e-14,0.0,0.027599999999956992,0.07359999999998834,1.84
185,0.0,0.0,1.687538997430238e-14,0.0,0.02774999999995842,0.07399999999998563,1.85
186,0.0,0.0,1.5987211554602254e-14,0.0,0.027899999999961622,0.0743999999999847,1.86
187,0.0,0.0,1.687538997430238e-14,0.0,0.028049999999955944,0.07479999999998199,1.87
188,0.0,0.0,1.5987211554602254e-14,0.0,0.0281999999999627,0.07519999999998106,1.88
189,0.0,0.0,1.5987211554602254e-14,0.0,0.02834999999995702,0.07559999999998013,1.89
190,0.0,0.0,1.5987211554602254e-14,0.0,0.028499999999958447,0.0759999999999792,1.9
191,0.0,0.0,1.509903313490213e-14,0.0,0.02864999999996165,0.07639999999997826,1.91
192,0.0,0.0,1.5987211554602254e-14,0.0,0.028799999999955972,0.07679999999997911,1.92
193,0.0,0.0,1.509903313490213e-14,0.0,0.02894999999996095,0.07719999999997817,1.93
194,0.0,0.0,1.4210854715202004e-14,0.0,0.029099999999962378,0.07759999999998257,1.94
195,0.0,0.0,1.4210854715202004e-14,0.0,0.0292499999999567,0.07799999999998164,1.95
196,0.0,0.0,1.4210854715202004e-14,0.0,0.029399999999959903,0.07839999999998248,1.96
197,0.0,0.0,1.4210854715202004e-14,0.0,0.029549999999959553,0.07879999999997978,1.97
198,0.0,0.0,1.4210854715202004e-14,0.0,0.029699999999959203,0.07919999999998062,1.98
199,0.0,0.0,1.3322676295501878e-14,0.0,0.029849999999958854,0.07959999999998146,1.99
200,0.0,0.0,1.199040866595169e-14,0.0,0.02999999999996028,0.07999999999999119,2.0
201,0.0,0.0,1.199040866595169e-14,0.0,0.03014999999995638,0.08039999999999381,2.01
202,0.0,0.0,1.1102230246251565e-14,0.0,0.030299999999957805,0.08079999999999288,2.02
203,0.0,0.0,1.1102230246251565e-14,0.0,0.03044999999995568,0.0812000000000026,2.03
204,0.0,0.0,1.0658141036401503e-14,0.0,0.03059999999995533,0.08160000000000522,2.04
205,0.0,0.0,9.325873406851315e-15,0.0,0.03074999999994965,0.0820000000000114,2.05
206,0.0,0.0,9.769962616701378e-15,0.0,0.030899999999952854,0.08240000000001402,2.06
207,0.0,0.0,8.43769498715119e-15,0.0,0.031049999999950728,0.08280000000002019,2.07
208,0.0,0.0,7.993605777301127e-15,0.0,0.03119999999995038,0.08320000000002281,2.08
209,0.0,0.0,8.43769498715119e-15,0.0,0.03134999999995003,0.08360000000002543,2.09
210,0.0,0.0,8.43769498715119e-15,0.0,0.0314999999999479,0.08400000000003516,2.1
211,0.0,0.0,7.549516567451064e-15,0.0,0.03164999999994578,0.08440000000003423,2.11
212,0.0,0.0,7.105427357601002e-15,0.0,0.03179999999994543,0.0848000000000333,2.12
213,0.0,0.0,6.661338147750939e-15,0.0,0.03194999999994508,0.08520000000003591,2.13
214,0.0,0.0,6.661338147750939e-15,0.0,0.03209999999994473,0.08560000000004209,2.14
215,0.0,0.0,5.329070518200751e-15,0.0,0.03224999999994438,0.08600000000004115,2.15
216,0.0,0.0,5.329070518200751e-15,0.0,0.032399999999945805,0.08640000000005088,2.16
217,0.0,0.0,3.9968028886505635e-15,0.0,0.0325499999999419,0.08680000000004995,2.17
218,0.0,0.0,3.9968028886505635e-15,0.0,0.03269999999994333,0.08720000000004546,2.18
219,0.0,0.0,3.9968028886505635e-15,0.0,0.03284999999994298,0.08760000000005874,2.19
220,0.0,0.0,4.440892098500626e-15,0.0,0.03299999999994263,0.08800000000006136,2.2
221,0.0,0.0,3.552713678800501e-15,0.0,0.033149999999940505,0.08840000000006754,2.21
222,0.0,0.0,2.6645352591003757e-15,0.0,0.033299999999940155,0.08880000000007371,2.22
223,0.0,0.0,2.220446049250313e-15,0.0,0.03344999999993803,0.08920000000007988,2.23
224,0.0,0.0,1.7763568394002505e-15,0.0,0.03359999999993413,0.0896000000000825,2.24
225,0.0,0.0,1.3322676295501878e-15,0.0,0.033749999999935554,0.09000000000007446,2.25
226,0.0,0.0,4.440892098500626e-16,0.0,0.03389999999993698,0.09040000000008419,2.26
227,0.0,0.0,0.0,0.0,0.03404999999993663,0.09080000000008681,2.27
228,0.0,0.0,0.0,0.0,0.03419999999993095,0.09120000000009298,2.28
229,0.0,0.0,4.440892098500626e-16,0.0,0.0343499999999306,0.09160000000009916,2.29
230,0.0,0.0,1.3322676295501878e-15,0.0,0.03449999999993025,0.09200000000010533,2.3000000000000003
231,0.0,0.0,1.3322676295501878e-15,0.0,0.034649999999929904,0.09240000000011506,2.31
232,0.0,0.0,2.6645352591003757e-15,0.0,0.034799999999929554,0.09280000000011057,2.32
233,0.0,0.0,1.7763568394002505e-15,0.0,0.03494999999992743,0.09320000000011675,2.33
234,0.0,0.0,2.220446049250313e-15,0.0,0.03509999999992708,0.09360000000011937,2.34
235,0.0,0.0,2.220446049250313e-15,0.0,0.035249999999928505,0.09400000000012199,2.35
236,0.0,0.0,3.552713678800501e-15,0.0,0.035399999999928156,0.09440000000012816,2.36
237,0.0,0.0,3.9968028886505635e-15,0.0,0.035549999999927806,0.09480000000013078,2.37
238,0.0,0.0,4.440892098500626e-15,0.0,0.03569999999992923,0.0952000000001405,2.38
239,0.0,0.0,4.884981308350689e-15,0.0,0.03584999999992888,0.09560000000013957,2.39
240,0.0,0.0,5.329070518200751e-15,0.0,0.035999999999928534,0.0960000000001493,2.4
241,0.0,0.0,5.329070518200751e-15,0.0,0.03614999999992641,0.09640000000014837,2.41
242,0.0,0.0,6.661338147750939e-15,0.0,0.03629999999992606,0.09680000000015099,2.42
243,0.0,0.0,6.661338147750939e-15,0.0,0.03644999999992571,0.09720000000015361,2.43
244,0.0,0.0,7.549516567451064e-15,0.0,0.036599999999921806,0.09760000000016333,2.44
245,0.0,0.0,7.105427357601002e-15,0.0,0.03674999999992501,0.0980000000001624,2.45
246,0.0,0.0,7.549516567451064e-15,0.0,0.036899999999926436,0.09840000000017213,2.46
247,0.0,0.0,8.43769498715119e-15,0.0,0.037049999999926087,0.09880000000017475,2.47
248,0.0,0.0,8.43769498715119e-15,0.0,0.03719999999992041,0.09920000000017737,2.48
249,0.0,0.0,9.769962616701378e-15,0.0,0.03734999999992539,0.09960000000017644,2.49
250,0.0,0.0,9.769962616701378e-15,0.0,0.03749999999991793,0.10000000000018616,2.5
251,0.0,0.0,9.769962616701378e-15,0.0,0.03764999999991936,0.10040000000018523,2.51
252,0.0,0.0,1.0658141036401503e-14,0.0,0.03779999999991901,0.1008000000001914,2.52
253,0.0,0.0,1.1102230246251565e-14,0.0,0.037949999999920436,0.10120000000019402,2.53
254,0.0,0.0,1.1102230246251565e-14,0.0,0.03809999999991831,0.1016000000002002,2.54
255,0.0,0.0,1.199040866595169e-14,0.0,0.03824999999991796,0.10200000000020282,2.5500000000000003
256,0.0,0.0,1.2434497875801753e-14,0.0,0.038399999999915835,0.10240000000020899,2.56
257,0.0,0.0,1.2878587085651816e-14,0.0,0.038549999999915485,0.10280000000021161,2.57
258,0.0,0.0,1.3322676295501878e-14,0.0,0.03869999999991336,0.10320000000022489,2.58
259,0.0,0.0,1.3766765505351941e-14,0.0,0.038849999999914786,0.10360000000023106,2.59
260,0.0,0.0,1.4654943925052066e-14,0.0,0.03899999999991799,0.10400000000023013,2.6
261,0.0,0.0,1.4654943925052066e-14,0.0,0.03914999999991409,0.10440000000023986,2.61
262,0.0,0.0,1.4654943925052066e-14,0.0,0.03929999999991374,0.10480000000023892,2.62
263,0.0,0.0,1.5987211554602254e-14,0.0,0.03944999999991339,0.10520000000024154,2.63
264,0.0,0.0,1.5987211554602254e-14,0.0,0.039599999999914814,0.10560000000025482,2.64
265,0.0,0.0,1.6431300764452317e-14,0.0,0.039749999999914465,0.106000000000261,2.65
266,0.0,0.0,1.6431300764452317e-14,0.0,0.039899999999914115,0.10640000000025651,2.66
267,0.0,0.0,1.7985612998927536e-14,0.0,0.04004999999991199,0.10680000000026624,2.67
268,0.0,0.0,1.84297022087776e-14,0.0,0.04019999999991519,0.10720000000026886,2.68
269,0.0,0.0,1.9095836023552692e-14,0.0,0.04034999999991129,0.10760000000027148,2.69
270,0.0,0.0,1.9095836023552692e-14,0.0,0.040499999999909164,0.1080000000002741,2.7
271,0.0,0.0,1.9984014443252818e-14,0.0,0.04064999999991059,0.10840000000027672,2.71
272,0.0,0.0,2.0872192862952943e-14,0.0,0.04079999999991202,0.10880000000027934,2.72
273,0.0,0.0,2.1538326677728037e-14,0.0,0.04094999999990989,0.10920000000027841,2.73
274,0.0,0.0,2.220446049250313e-14,0.0,0.04109999999991132,0.10960000000028103,2.74
275,0.0,0.0,2.2870594307278225e-14,0.0,0.04124999999990919,0.1100000000002872,2.75
276,0.0,0.0,2.353672812205332e-14,0.0,0.04139999999990707,0.11040000000029693,2.76
277,0.0,0.0,2.398081733190338e-14,0.0,0.04154999999990849,0.110800000000296,2.77
278,0.0,0.0,2.4646951146678475e-14,0.0,0.04169999999990992,0.11120000000030572,2.78
279,0.0,0.0,2.531308496145357e-14,0.0,0.041849999999907794,0.111600000000319,2.79
280,0.0,0.0,2.6201263381153694e-14,0.0,0.04199999999990567,0.11200000000031807,2.8000000000000003
281,0.0,0.0,2.6867397195928788e-14,0.0,0.04214999999990354,0.11240000000032424,2.81
282,0.0,0.0,2.7533531010703882e-14,0.0,0.042299999999912075,0.11280000000032686,2.82
283,0.0,0.0,2.842170943040401e-14,0.0,0.04244999999990284,0.11320000000034014,2.83
284,0.0,0.0,2.886579864025407e-14,0.0,0.04259999999990427,0.11360000000033921,2.84
285,0.0,0.0,2.9531932455029164e-14,0.0,0.0427499999999057,0.11400000000033828,2.85
286,0.0,0.0,3.019806626980426e-14,0.0,0.04289999999990357,0.11440000000035155,2.86
287,0.0,0.0,3.064215547965432e-14,0.0,0.043049999999905,0.11480000000036483,2.87
288,0.0,0.0,3.1530333899354446e-14,0.0,0.043199999999906424,0.1152000000003639,2.88
289,0.0,0.0,3.219646771412954e-14,0.0,0.0433499999999043,0.11560000000037007,2.89
290,0.0,0.0,3.2862601528904634e-14,0.0,0.043499999999905725,0.11600000000037625,2.9
